12.7821 	WARNING 	pygame audio lib was requested but not loaded: No module named pygame
20.5928 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.08, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([-0.45,  0.8 ]), rgb=array([ 255.,  255.,  255.]), text=u'Imagem de refer\xeancia', units=u'norm', win=Window(...), wrapWidth=1)
20.5984 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0. ,  0.9]), rgb=array([ 255.,  255.,  255.]), text=u'Fase de aquecimento\n', units=u'norm', win=Window(...), wrapWidth=1)
20.7358 	EXP 	Created rating_2 = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=u'accept?', autoLog=True, choices=list(...), depth=0, disappear=False, flipVert=False, high=1, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating_2', noMouse=False, pos=[0.0, -0.7], precision=1, respKeys=['0', '1'], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=-1, tickMarks=1.0, win=Window(...))
20.7440 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
20.7466 	EXP 	Created image_ref = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_ref', opacity=1.0, ori=0.0, pos=array([-325.,    0.]), size=array([ 512.,  512.]), texRes=128, units='pix', win=Window(...))
20.7488 	EXP 	Created image_test = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_test', opacity=1.0, ori=0.0, pos=array([ 325.,    0.]), size=array([ 512.,  512.]), texRes=128, units='pix', win=Window(...))
20.7892 	EXP 	Created rating = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=u'accept?', autoLog=True, choices=list(...), depth=0, disappear=False, flipVert=False, high=1, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.7], precision=1, respKeys=['0', '1'], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=1.2, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.24, tickHeight=-1, tickMarks=1.0, win=Window(...))
20.7955 	EXP 	Created label_ref = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.08, italic=False, name='label_ref', opacity=1.0, ori=0, pos=array([-0.45,  0.8 ]), rgb=array([ 255.,  255.,  255.]), text=u'Imagem de Refer\xeancia', units=u'norm', win=Window(...), wrapWidth=10)
20.7999 	EXP 	Created label_teste = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.08, italic=False, name='label_teste', opacity=1.0, ori=0, pos=array([ 0.45,  0.8 ]), rgb=array([ 255.,  255.,  255.]), text=u'Imagem de Teste', units=u'norm', win=Window(...), wrapWidth=1)
20.8104 	EXP 	rating_2: flipVert = False
20.8104 	EXP 	rating_2: autoLog = True
20.8104 	EXP 	rating: flipVert = False
20.8104 	EXP 	rating: autoLog = True
20.8104 	EXP 	title: autoDraw = True
20.8104 	EXP 	question: autoDraw = True
20.8104 	EXP 	goon: autoDraw = True
25.0357 	DATA 	Keypress: space
25.0471 	EXP 	Imported trial.xlsx as conditions, 3 conditions, 2 params
25.0474 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
25.0477 	EXP 	New trial (rep=0, index=0): {u'Imagemteste': u'Test_9_70_jpg_soft.png', u'Imagemoriginal': u'Orig_9_soft.png'}
25.0679 	EXP 	RatingScale rating_2: reset()
25.1018 	EXP 	title: autoDraw = False
25.1018 	EXP 	question: autoDraw = False
25.1018 	EXP 	goon: autoDraw = False
25.1018 	EXP 	image: image = u'Orig_9_soft.png'
25.1018 	EXP 	image_2: image = u'Test_9_70_jpg_soft.png'
25.1018 	EXP 	image: autoDraw = True
25.1018 	EXP 	image_2: autoDraw = True
25.1018 	EXP 	text: autoDraw = True
25.1018 	EXP 	text_2: autoDraw = True
25.1018 	EXP 	text_3: autoDraw = True
25.1018 	EXP 	rating_2: autoDraw = True
26.1541 	DATA 	Mouse: Left button down, pos=(926,122)
26.2709 	DATA 	Mouse:  Left button up, pos=(926,122)
26.8556 	DATA 	Mouse: Left button down, pos=(784,23)
26.8570 	DATA 	RatingScale rating_2: (mouse response) rating=Diagnóstico Diferente
26.8570 	DATA 	RatingScale rating_2: rating RT=1.789
26.8570 	DATA 	RatingScale rating_2: history=[(None, 0.0), (u'Diagn\xf3stico Diferente', 1.086), (u'Diagn\xf3stico Diferente', 1.789)]
26.9723 	DATA 	Mouse:  Left button up, pos=(784,23)
27.6403 	DATA 	Mouse: Left button down, pos=(547,117)
27.7905 	DATA 	Mouse:  Left button up, pos=(547,117)
28.1758 	DATA 	Mouse: Left button down, pos=(508,118)
28.3248 	DATA 	Mouse:  Left button up, pos=(508,118)
28.6923 	DATA 	Mouse: Left button down, pos=(679,28)
28.8257 	DATA 	Mouse:  Left button up, pos=(679,27)
29.8609 	DATA 	Keypress: escape
