2.3389 	WARNING 	pygame audio lib was requested but not loaded: No module named pygame
6.6958 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.08, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([-0.45,  0.8 ]), rgb=array([ 255.,  255.,  255.]), text=u'Imagem de refer\xeancia', units=u'norm', win=Window(...), wrapWidth=1)
6.7011 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0. ,  0.9]), rgb=array([ 255.,  255.,  255.]), text=u'Fase de aquecimento\n', units=u'norm', win=Window(...), wrapWidth=1)
6.7306 	EXP 	Created rating_2 = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=u'accept?', autoLog=True, choices=list(...), depth=0, disappear=False, flipVert=False, high=1, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating_2', noMouse=False, pos=[0.0, -0.7], precision=1, respKeys=['0', '1'], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.72, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.144, tickHeight=-1, tickMarks=1.0, win=Window(...))
6.7388 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
6.7416 	EXP 	Created image_ref = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_ref', opacity=1.0, ori=0.0, pos=array([-325.,    0.]), size=array([ 512.,  512.]), texRes=128, units='pix', win=Window(...))
6.7439 	EXP 	Created image_test = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_test', opacity=1.0, ori=0.0, pos=array([ 325.,    0.]), size=array([ 512.,  512.]), texRes=128, units='pix', win=Window(...))
6.7745 	EXP 	Created rating = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=u'accept?', autoLog=True, choices=list(...), depth=0, disappear=False, flipVert=False, high=1, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.7], precision=1, respKeys=['0', '1'], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=1.2, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.24, tickHeight=-1, tickMarks=1.0, win=Window(...))
6.7794 	EXP 	Created label_ref = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.08, italic=False, name='label_ref', opacity=1.0, ori=0, pos=array([-0.45,  0.8 ]), rgb=array([ 255.,  255.,  255.]), text=u'Imagem de Refer\xeancia', units=u'norm', win=Window(...), wrapWidth=10)
6.7831 	EXP 	Created label_teste = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.08, italic=False, name='label_teste', opacity=1.0, ori=0, pos=array([ 0.45,  0.8 ]), rgb=array([ 255.,  255.,  255.]), text=u'Imagem de Teste', units=u'norm', win=Window(...), wrapWidth=1)
6.8007 	EXP 	rating_2: flipVert = False
6.8007 	EXP 	rating_2: autoLog = True
6.8007 	EXP 	rating: flipVert = False
6.8007 	EXP 	rating: autoLog = True
6.8007 	EXP 	title: autoDraw = True
6.8007 	EXP 	question: autoDraw = True
6.8007 	EXP 	goon: autoDraw = True
8.1533 	DATA 	Keypress: space
8.1639 	EXP 	Imported trial.xlsx as conditions, 3 conditions, 2 params
8.1641 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
8.1643 	EXP 	New trial (rep=0, index=0): {u'Imagemteste': u'Test_0_10_jp2_bone.png', u'Imagemoriginal': u'Orig_0_bone.png'}
8.1829 	EXP 	RatingScale rating_2: reset()
8.2033 	EXP 	title: autoDraw = False
8.2033 	EXP 	question: autoDraw = False
8.2033 	EXP 	goon: autoDraw = False
8.2033 	EXP 	image: image = u'Orig_0_bone.png'
8.2033 	EXP 	image_2: image = u'Test_0_10_jp2_bone.png'
8.2033 	EXP 	image: autoDraw = True
8.2033 	EXP 	image_2: autoDraw = True
8.2033 	EXP 	text: autoDraw = True
8.2033 	EXP 	text_2: autoDraw = True
8.2033 	EXP 	text_3: autoDraw = True
8.2033 	EXP 	rating_2: autoDraw = True
15.7512 	DATA 	Mouse: Left button down, pos=(931,140)
15.8513 	DATA 	Mouse:  Left button up, pos=(931,140)
19.8087 	DATA 	Mouse: Left button down, pos=(712,11)
19.8098 	DATA 	RatingScale rating_2: (mouse response) rating=Diagnóstico Diferente
19.8098 	DATA 	RatingScale rating_2: rating RT=11.627
19.8098 	DATA 	RatingScale rating_2: history=[(None, 0.0), (u'Diagn\xf3stico Diferente', 7.568), (u'Diagn\xf3stico Diferente', 11.627)]
19.9256 	DATA 	Mouse:  Left button up, pos=(712,11)
21.6288 	DATA 	Mouse: Left button down, pos=(690,8)
21.7456 	DATA 	Mouse:  Left button up, pos=(690,8)
25.4861 	DATA 	Mouse: Left button down, pos=(690,14)
25.6030 	DATA 	Mouse:  Left button up, pos=(690,14)
26.6048 	DATA 	Keypress: escape
